# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
12 5.75 3.24954 2.49263 0.995868 9.59355 0.309353 6.34671 2.71286 4.61752 3.51883 4.72976 0.732766 3.31826 0.5921 3.48211 1.4912 2.01361 1.01563 9.6062 0.759694 10.2253
13 6.25 1.7487 4.00727 0.856163 11.8193 1.18971 9.44032 1.92323 6.28452 2.52867 6.92155 0.655584 3.8865 0.439585 3.86311 1.30843 3.14773 1.11228 12.4985 0.683519 12.0026
14 6.75 0.111216 4.11962 0.55233 13.494 2.21826 16.1679 1.24008 7.53815 0.878223 7.80934 0.890719 4.78694 0.565892 4.43519 0.89334 4.05084 1.07422 15.7564 0.893328 14.7119
15 7.25 0.129531 4.27057 0.724148 16.0269 1.05954 19.8747 0.328341 7.92103 0.132448 7.96379 1.30084 6.30394 1.11619 5.73687 0.756153 4.93264 0.965943 19.1357 1.03407 18.3296
16 7.75 0.603287 5.07387 1.00436 20.0408 0.890947 23.4363 0.0512741 7.98935 0.0208015 7.99151 1.22159 7.93173 1.54888 7.80078 0.850907 6.06649 0.99819 23.126 1.10356 22.7412
17 8.25 2.01142 8.10878 1.23781 25.6465 0.751158 26.8388 0.0211877 8.02133 0.00796794 8.00354 0.977645 9.40791 1.3125 9.78255 0.958179 7.51326 1.02611 27.7741 1.1748 28.0628
18 8.75 1.13203 10.03 1.15931 31.5521 0.982842 31.8468 0.165132 8.30179 0.0675656 8.11828 1.01795 11.1369 0.997687 11.477 1.13399 9.43931 0.994438 32.841 1.12853 33.813
19 9.25 0.577726 11.1258 1.2855 38.8701 1.08017 37.9974 0.915039 10.0386 0.662225 9.3752 0.97447 12.9864 0.888538 13.1635 1.13324 11.5902 0.93113 38.143 0.970092 39.3368
20 9.75 1.22825 13.714 1.07746 45.6846 1.04881 44.6324 1.90597 14.0578 1.98169 13.5541 0.834567 14.7463 0.869611 14.9973 0.969403 13.6344 0.911049 43.9065 0.846978 44.6949
31000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.80858 0.272115 0.000365404 0.000122935
6 2.75 0 0 0 0 3.75793 1.88666 0 0 0 0 0 0 0 0 0 0 1.22308 0.886164 0.383432 0.192627
7 3.25 0 0 0 0 4.22915 4.84988 0 0 0 0 1.31829 0.30789 0.05023 0.0117315 0 0 0.586475 1.2971 1.19033 1.02666
8 3.75 0 0 0.0685379 0.0638878 0.166341 5.00497 0 0 0 0 2.44221 1.06691 1.76338 0.559783 0.00134587 0.000418367 1.54139 2.73426 1.39621 2.32846
9 4.25 0 0 2.46073 3.00918 0.047994 5.06244 0.0185554 0.00740598 0.011885 0.00474198 0.997799 1.4651 2.90877 1.72056 0.0586775 0.0238331 1.27615 4.26206 1.56698 4.20443
10 4.75 0.000663096 0.000330904 1.6286 5.44355 0.113558 5.23223 1.00337 0.507473 0.623654 0.315574 1.15115 2.03882 1.56533 2.50069 0.434633 0.240441 0.891641 5.59518 1.42865 6.34044
11 5.25 0.233464 0.142338 1.05932 7.37753 0.213148 5.62147 3.35684 2.55085 2.87634 2.06647 1.15189 2.73999 0.822088 3.00111 1.14984 0.940361 0.930673 7.29473 1.17805 8.49172
12 5.75 3.27599 2.53233 1.00437 9.57681 0.352852 6.39427 2.73425 4.54708 3.53345 4.64617 0.735792 3.27718 0.602955 3.44132 1.49381 2.03098 1.02394 9.53741 0.764136 10.1654
13 6.25 1.68412 3.98385 0.863286 11.81 1.21229 9.53102 1.90854 6.19319 2.5441 6.84045 0.66517 3.85089 0.461235 3.83913 1.29745 3.15002 1.11233 12.4156 0.689646 11.9498
14 6.75 0.125256 4.10976 0.55401 13.4815 2.17113 16.0832 1.28665 7.48746 0.937885 7.78388 0.926505 4.78288 0.599193 4.44187 0.874221 4.02943 1.07168 15.6497 0.882225 14.6123
15 7.25 0.124587 4.25424 0.711455 15.9577 1.04577 19.7238 0.360345 7.9056 0.149163 7.95697 1.30395 6.29601 1.10794 5.72756 0.758137 4.90918 0.97926 19.0587 1.04193 18.2395
16 7.75 0.624162 5.08121 0.991361 19.9002 0.890652 23.2667 0.0621496 7.98801 0.0241175 7.98894 1.21464 7.90654 1.5223 7.74603 0.851756 6.03856 1.01129 23.0814 1.11388 22.6702
17 8.25 1.97228 8.04237 1.23359 25.4591 0.786788 26.813 0.0210299 8.01961 0.00986836 8.00377 0.978913 9.37734 1.32345 9.73446 0.945153 7.45866 1.01983 27.6782 1.173 27.9575
18 8.75 1.13737 9.96319 1.16765 31.3779 0.957784 31.6691 0.18077 8.32513 0.0768628 8.13367 1.01032 11.0848 1.01139 11.4438 1.12372 9.35782 0.988213 32.6886 1.12234 33.6479
19 9.25 0.544412 10.9907 1.27288 38.5883 1.0529 37.6349 0.917452 10.0579 0.672731 9.40426 0.97744 12.9309 0.887194 13.1194 1.10698 11.4485 0.929603 37.9558 0.97038 39.1461
20 9.75 1.16549 13.4345 1.08205 45.3981 1.05455 44.2733 1.90454 14.0542 1.98541 13.5702 0.833925 14.6807 0.851105 14.9053 0.959372 13.4616 0.915261 43.7173 0.857044 44.5411
32000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.820717 0.275179 0.000493551 0.000165452
6 2.75 0 0 0 0 3.86214 1.93182 0 0 0 0 0 0 0 0 0 0 1.22864 0.889746 0.386698 0.193593
7 3.25 0 0 0 0 4.15162 4.83003 0 0 0 0 1.33783 0.311297 0.0505513 0.0117631 0 0 0.576143 1.29195 1.19227 1.0259
8 3.75 0 0 0.073819 0.0685627 0.162247 4.98074 0 0 0 0 2.44 1.06684 1.78657 0.564972 0.00151644 0.000469388 1.52517 2.70875 1.38533 2.3128
9 4.25 0 0 2.42274 2.95769 0.0486576 5.03878 0.0196828 0.00782507 0.010008 0.00397959 0.968469 1.45191 2.89611 1.71645 0.0671068 0.0271509 1.27782 4.23293 1.5581 4.17127
10 4.75 0.000294197 0.000145773 1.6335 5.39036 0.105609 5.19609 0.952139 0.480609 0.576971 0.290474 1.14582 2.02086 1.5267 2.47453 0.453796 0.252469 0.882175 5.54704 1.41923 6.28538
11 5.25 0.284039 0.172258 1.07863 7.35236 0.220497 5.59727 3.31825 2.49306 2.78156 1.97743 1.14747 2.71677 0.801553 2.96065 1.16941 0.961674 0.938895 7.25526 1.17921 8.43086
12 5.75 3.35515 2.61101 1.01837 9.57408 0.374607 6.41471 2.72969 4.47861 3.55479 4.5632 0.732732 3.24975 0.61951 3.41127 1.51086 2.06069 1.03048 9.50397 0.767914 10.1066
13 6.25 1.576 3.96434 0.864166 11.8013 1.25854 9.65916 1.92242 6.13058 2.5972 6.79499 0.680263 3.8343 0.486429 3.82926 1.26229 3.14539 1.10247 12.3461 0.692356 11.8915
14 6.75 0.125354 4.08988 0.551902 13.4603 2.12925 16.0612 1.33166 7.46521 0.972128 7.76926 0.940172 4.77657 0.612715 4.44333 0.868766 4.01611 1.0721 15.5696 0.884867 14.552
15 7.25 0.110867 4.21795 0.709185 15.9195 1.00922 19.5617 0.382487 7.9074 0.164179 7.95906 1.29745 6.27661 1.10362 5.71929 0.760441 4.8953 0.990251 19.0042 1.04306 18.1697
16 7.75 0.643216 5.06705 0.979356 19.7999 0.896315 23.1139 0.0604235 7.98722 0.0232485 7.98977 1.21626 7.88335 1.50255 7.70422 0.842893 6.00878 1.0139 23.0224 1.12168 22.6151
17 8.25 1.9967 8.05384 1.22626 25.3055 0.813022 26.765 0.0246711 8.02415 0.0106844 8.00577 0.971751 9.33799 1.32799 9.69215 0.931268 7.40282 1.01937 27.6002 1.17536 27.8934
18 8.75 1.08515 9.8797 1.17145 31.2216 0.947676 31.5522 0.185974 8.3373 0.0866339 8.15165 1.01005 11.0388 1.02656 11.4207 1.101 9.25676 0.986006 32.581 1.11658 33.5338
19 9.25 0.498102 10.8163 1.27342 38.4084 1.02095 37.3156 0.932037 10.0911 0.6932 9.45604 0.991938 12.9053 0.887224 13.0902 1.09997 11.3266 0.930234 37.8323 0.97065 39.0133
20 9.75 1.12023 13.1566 1.07088 45.1231 1.05604 43.9388 1.91276 14.0899 1.99557 13.628 0.838064 14.6573 0.844069 14.8548 0.952113 13.3171 0.924978 43.6335 0.865866 44.4437
33000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.855617 0.285581 0.000543701 0.000181487
6 2.75 0 0 0 0 3.95866 1.97109 0 0 0 0 0 0 0 0 0 0 1.22089 0.893489 0.394777 0.196749
7 3.25 0 0 0 0 4.05567 4.78941 0 0 0 0 1.38294 0.320336 0.0556767 0.012897 0 0 0.562251 1.2842 1.20058 1.03104
8 3.75 0 0 0.0701972 0.0648994 0.177129 4.95321 0 0 0 0 2.41434 1.06453 1.82498 0.575427 0.00183112 0.00056414 1.52426 2.69372 1.38466 2.31147
9 4.25 0 0 2.38545 2.8966 0.0578789 5.02194 0.0141853 0.00561516 0.0100622 0.00398251 0.946307 1.43907 2.87804 1.71451 0.0654574 0.0264716 1.26102 4.191 1.54197 4.14234
10 4.75 0.00117035 0.000577259 1.64 5.32784 0.0993102 5.1692 0.859062 0.430241 0.542885 0.272321 1.14204 2.00355 1.4787 2.4454 0.486428 0.266896 0.876513 5.49071 1.40301 6.22276
11 5.25 0.32841 0.198688 1.09513 7.31078 0.209315 5.5483 3.28289 2.41216 2.69606 1.89999 1.12701 2.68394 0.783955 2.91868 1.20572 0.994787 0.940787 7.1946 1.17553 8.3518
12 5.75 3.41814 2.6719 1.03995 9.56927 0.406442 6.43116 2.76932 4.41739 3.53183 4.45731 0.730946 3.21321 0.620656 3.36809 1.49253 2.07553 1.04437 9.46325 0.774693 10.0346
13 6.25 1.48109 3.93793 0.864852 11.7881 1.3026 9.77388 1.93816 6.07529 2.65044 6.72452 0.695433 3.80809 0.51535 3.80892 1.2511 3.14573 1.09053 12.2618 0.698993 11.8284
14 6.75 0.125329 4.06288 0.557778 13.4572 2.07703 15.9905 1.37049 7.44258 1.02997 7.75209 0.966799 4.77262 0.643278 4.4507 0.858453 4.00218 1.07156 15.469 0.885038 14.4773
15 7.25 0.121151 4.20222 0.699249 15.8708 0.996088 19.4297 0.409112 7.91342 0.177032 7.95583 1.28068 6.24654 1.10017 5.71686 0.746768 4.86162 0.999203 18.9189 1.04896 18.099
16 7.75 0.64652 5.05179 0.962327 19.6664 0.897708 22.9712 0.0572899 7.98876 0.0258255 7.98978 1.22115 7.8524 1.47442 7.65578 0.848841 5.97788 1.01928 22.94 1.12692 22.5448
17 8.25 1.98174 8.00266 1.22222 25.1289 0.824318 26.6562 0.0208226 8.01978 0.0104687 8.00538 0.982053 9.31577 1.32863 9.63559 0.932671 7.36768 1.02734 27.5326 1.17725 27.8075
18 8.75 1.07446 9.80232 1.17568 31.0393 0.948963 31.4281 0.185093 8.33003 0.0871339 8.15143 1.01196 11.012 1.04849 11.393 1.06989 9.16098 0.983739 32.4793 1.10777 33.3779
19 9.25 0.463141 10.6693 1.26431 38.1423 0.980591 36.9385 0.948786 10.1072 0.713246 9.48743 0.988357 12.8633 0.888569 13.0574 1.06609 11.1579 0.927032 37.6887 0.970261 38.8302
20 9.75 1.06173 12.8772 1.07092 44.8266 1.05722 43.5389 1.92239 14.1078 2.00009 13.6497 0.833334 14.5975 0.826279 14.777 0.957489 13.1505 0.926989 43.4761 0.874571 44.2904
34000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892837 0.296373 0.000627931 0.000208455
6 2.75 0 0 0 0 4.09196 2.02633 0 0 0 0 0 0 0 0 0 0 1.22002 0.900532 0.400664 0.19862
7 3.25 0 0 0 0 3.94418 4.75218 0 0 0 0 1.442 0.33219 0.0604989 0.0139376 0 0 0.544279 1.27668 1.20525 1.03157
8 3.75 0 0 0.0659573 0.0606463 0.179029 4.91683 0 0 0 0 2.37946 1.06162 1.83364 0.576039 0.00180018 0.000551749 1.52775 2.68169 1.36409 2.28608
9 4.25 0 0 2.33015 2.81159 0.060796 4.98862 0.0140468 0.00552915 0.0103453 0.0040707 0.931714 1.42836 2.86955 1.70557 0.0636271 0.0255962 1.24663 4.1538 1.54272 4.10782
10 4.75 0.00257549 0.00126385 1.6735 5.27893 0.0970023 5.13167 0.81062 0.404011 0.511071 0.255302 1.12545 1.98161 1.45925 2.4229 0.508432 0.275524 0.859535 5.42137 1.39689 6.16784
11 5.25 0.398351 0.240251 1.12937 7.31267 0.217503 5.52344 3.21328 2.33331 2.58686 1.80851 1.10336 2.64408 0.763201 2.88113 1.23195 1.01521 0.950401 7.13327 1.17527 8.28478
12 5.75 3.41593 2.69836 1.03741 9.55331 0.438881 6.47158 2.79744 4.34782 3.55495 4.36852 0.738039 3.17556 0.615331 3.32424 1.50073 2.09592 1.0532 9.40856 0.775299 9.9597
13 6.25 1.41562 3.90181 0.854936 11.7347 1.32632 9.85662 1.9405 5.99867 2.67044 6.64032 0.719672 3.7878 0.538693 3.78252 1.23318 3.14501 1.08448 12.1764 0.702178 11.7518
14 6.75 0.147609 4.04815 0.564407 13.4144 2.01524 15.8553 1.39204 7.37987 1.08779 7.71963 0.981312 4.76147 0.673491 4.45075 0.842353 3.98081 1.06741 15.3537 0.880082 14.3715
15 7.25 0.108683 4.17245 0.693382 15.7947 1.00076 19.2916 0.442037 7.88579 0.196992 7.94509 1.26946 6.21448 1.0903 5.6987 0.744324 4.83276 1.01017 18.8223 1.0525 17.9855
16 7.75 0.693554 5.07883 0.953423 19.5346 0.896167 22.8078 0.0736608 7.98212 0.0327689 7.98794 1.21829 7.80779 1.45043 7.59566 0.838987 5.93002 1.03203 22.8715 1.14159 22.4645
17 8.25 1.90214 7.89578 1.20829 24.9053 0.854049 26.6048 0.0309593 8.02799 0.0115883 8.00511 0.992451 9.27857 1.34003 9.58154 0.929075 7.30688 1.02514 27.4292 1.17545 27.6905
18 8.75 1.09332 9.71697 1.19701 30.89 0.932144 31.2664 0.210863 8.37948 0.0956428 8.16454 1.01269 10.9667 1.06594 11.3584 1.07266 9.09503 0.973334 32.2968 1.10359 33.2095
19 9.25 0.454547 10.5631 1.25626 37.9092 0.954863 36.6029 0.957979 10.1641 0.726881 9.51867 0.981259 12.7947 0.89019 13.0168 1.03952 11.0316 0.928289 37.4848 0.97193 38.6414
20 9.75 0.998872 12.629 1.05887 44.4822 1.05856 43.1756 1.89342 14.0829 1.99012 13.6376 0.833831 14.5205 0.810301 14.6938 0.935425 12.9676 0.935812 43.2953 0.878237 44.0944
35000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.907185 0.299584 0.000576062 0.000190233
6 2.75 0 0 0 0 4.13995 2.03953 0 0 0 0 0 0 0 0 0 0 1.21809 0.899674 0.412022 0.203171
7 3.25 0 0 0 0 3.90921 4.72728 0 0 0 0 1.45063 0.332454 0.0594943 0.0136351 0 0 0.539296 1.27046 1.18412 1.01731
8 3.75 0 0 0.0700158 0.0640466 0.18731 4.89865 0 0 0 0 2.39231 1.06204 1.84087 0.575046 0.00252356 0.000769679 1.52955 2.66987 1.35716 2.25899
9 4.25 0 0 2.29388 2.7582 0.0607029 4.96997 0.0117811 0.0046137 0.0099598 0.00390087 0.914785 1.42026 2.85782 1.69415 0.07928 0.0318141 1.24866 4.13677 1.54102 4.06935
10 4.75 0.00543295 0.00265452 1.67669 5.21748 0.0919434 5.10485 0.797019 0.394394 0.477278 0.237312 1.12682 1.97133 1.44445 2.40054 0.524185 0.288155 0.846086 5.37808 1.3881 6.10586
11 5.25 0.496415 0.298937 1.14984 7.27741 0.214511 5.48924 3.11612 2.25569 2.50319 1.73251 1.07226 2.6118 0.742897 2.84429 1.24155 1.02976 0.944643 7.07083 1.17315 8.20807
12 5.75 3.37799 2.71723 1.05381 9.54177 0.462377 6.48298 2.82782 4.28159 3.50602 4.24428 0.739079 3.14129 0.620749 3.289 1.49918 2.10379 1.05535 9.33903 0.787656 9.90093
13 6.25 1.36696 3.8733 0.855768 11.7141 1.34514 9.89832 1.91255 5.90026 2.75275 6.57404 0.730602 3.75963 0.558544 3.76172 1.23043 3.14515 1.07592 12.0708 0.708129 11.6989
14 6.75 0.16394 4.03501 0.551352 13.3464 1.99558 15.8079 1.41754 7.29951 1.14255 7.70184 0.985971 4.73288 0.702121 4.45477 0.843697 3.97797 1.06745 15.2319 0.875135 14.2904
15 7.25 0.124306 4.17645 0.693897 15.7162 0.97682 19.1447 0.49815 7.86673 0.208333 7.93906 1.26627 6.17476 1.07343 5.67707 0.736708 4.81685 1.01741 18.7074 1.05256 17.886
16 7.75 0.703788 5.09147 0.953762 19.4381 0.895737 22.641 0.0864079 7.97915 0.0357247 7.98554 1.22349 7.76663 1.42556 7.53186 0.82681 5.89261 1.04404 22.7826 1.14354 22.3496
17 8.25 1.86718 7.84232 1.2022 24.7542 0.870871 26.4929 0.0342873 8.0297 0.0125075 8.00398 1.01184 9.25841 1.34706 9.51787 0.92886 7.26206 1.03601 27.3649 1.1786 27.5626
18 8.75 1.07321 9.62085 1.19414 30.6938 0.936958 31.1544 0.224507 8.40201 0.10105 8.17156 1.00929 10.9322 1.08599 11.3189 1.03711 8.98202 0.968169 32.1817 1.10599 33.0651
19 9.25 0.453003 10.4598 1.24906 37.6367 0.922834 36.2853 0.971373 10.2022 0.729746 9.52398 0.976676 12.7423 0.898876 12.9848 1.01645 10.8658 0.923993 37.319 0.970551 38.4612
20 9.75 0.936761 12.3872 1.06678 44.2247 1.05365 42.7937 1.88245 14.0782 1.9968 13.6354 0.836911 14.4655 0.805284 14.6429 0.940638 12.8026 0.935837 43.0997 0.883157 43.9165
36000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.941864 0.309544 0.000679187 0.000223275
6 2.75 0 0 0 0 4.24269 2.08013 0 0 0 0 0 0 0 0 0 0 1.20939 0.902492 0.41663 0.204494
7 3.25 0 0 0 0 3.83377 4.7034 0 0 0 0 1.50315 0.342839 0.0618429 0.014105 9.57915e-06 2.18659e-06 0.515442 1.25519 1.18429 1.01484
8 3.75 0 0 0.0714176 0.0650097 0.197841 4.88353 0 0 0 0 2.33634 1.05195 1.8638 0.579789 0.00283753 0.000863703 1.53418 2.65212 1.36184 2.25484
9 4.25 0 0 2.26392 2.71126 0.0511286 4.94331 0.0117243 0.00456997 0.00881028 0.00343294 0.908431 1.40599 2.8443 1.68825 0.0809543 0.0324111 1.23275 4.09339 1.53825 4.05329
10 4.75 0.00704657 0.00342566 1.68452 5.17019 0.0896173 5.07417 0.737797 0.36366 0.458945 0.226804 1.10836 1.94542 1.41575 2.3773 0.545017 0.297663 0.834337 5.31161 1.3656 6.0472
11 5.25 0.569502 0.341704 1.16213 7.24218 0.213607 5.4551 3.06092 2.18324 2.43012 1.67142 1.08419 2.58991 0.730793 2.81173 1.27109 1.05326 0.954527 7.01386 1.16668 8.12781
12 5.75 3.36155 2.7367 1.06938 9.52897 0.493213 6.51003 2.84279 4.2101 3.45722 4.13636 0.74586 3.12171 0.605699 3.24359 1.49132 2.11656 1.07453 9.31223 0.788214 9.81376
13 6.25 1.32147 3.84896 0.845676 11.6654 1.3795 9.99578 1.94028 5.84439 2.78982 6.4862 0.736414 3.74198 0.584023 3.73549 1.22825 3.15109 1.07322 12.0241 0.716703 11.6248
14 6.75 0.177211 4.02292 0.57443 13.3578 1.94738 15.7351 1.43227 7.2514 1.20489 7.66982 0.984608 4.70922 0.718666 4.44148 0.836062 3.97243 1.05386 15.13 0.876519 14.208
15 7.25 0.135428 4.17626 0.67755 15.6608 0.963686 19.0113 0.527315 7.84895 0.232346 7.93312 1.25594 6.13251 1.07998 5.66535 0.728725 4.79824 1.01777 18.5901 1.05374 17.7903
16 7.75 0.701273 5.08369 0.944837 19.3302 0.892027 22.4765 0.0975317 7.97524 0.0376209 7.98183 1.22952 7.72456 1.41065 7.49196 0.821471 5.86194 1.05113 22.6733 1.15716 22.2854
17 8.25 1.83593 7.77551 1.19007 24.5674 0.900239 26.4391 0.0380395 8.03105 0.0164468 8.00596 1.02451 9.2278 1.34424 9.46431 0.920202 7.21213 1.04111 27.256 1.18065 27.4824
18 8.75 1.05472 9.51503 1.20269 30.5209 0.921829 31.0034 0.229017 8.40902 0.106565 8.18184 1.01356 10.9006 1.10451 11.2873 1.01763 8.89169 0.97209 32.0692 1.09657 32.912
19 9.25 0.468047 10.3777 1.2377 37.3677 0.904402 36.0078 0.998047 10.2499 0.7484 9.56218 0.976942 12.7025 0.901121 12.9493 0.995905 10.7286 0.927931 37.2037 0.972049 38.2906
20 9.75 0.871168 12.1616 1.06273 43.8993 1.04447 42.4287 1.87412 14.0902 1.98241 13.6244 0.836839 14.4173 0.791906 14.5721 0.930443 12.6352 0.938496 42.973 0.886684 43.7415
37000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.965704 0.315541 0.000602011 0.000196793
6 2.75 0 0 0 0 4.32913 2.11018 0 0 0 0 0 0 0 0 0 0 1.21363 0.907119 0.415896 0.202922
7 3.25 0 0 0 0 3.77209 4.67631 0 0 0 0 1.53564 0.34822 0.0610737 0.0138494 0 0 0.505778 1.25119 1.17162 0.999957
8 3.75 0 0 0.0686079 0.0620962 0.198397 4.8559 0 0 0 0 2.33214 1.05195 1.84244 0.569811 0.00174725 0.000526968 1.53016 2.63638 1.35492 2.22651
9 4.25 0 0 2.22835 2.65166 0.0607982 4.92657 0.0104366 0.00404519 0.00858154 0.00332507 0.878029 1.39215 2.86036 1.67808 0.0937495 0.0368491 1.2259 4.06135 1.533 4.00842
10 4.75 0.0116743 0.0056414 1.69695 5.11437 0.0862842 5.05183 0.702554 0.344007 0.425653 0.209299 1.10049 1.92466 1.40916 2.35994 0.559546 0.307598 0.82023 5.25201 1.36374 5.98805
11 5.25 0.638689 0.382813 1.17959 7.20532 0.21081 5.4256 3.00916 2.12246 2.28631 1.56054 1.06341 2.55314 0.702543 2.77515 1.2693 1.05777 0.955607 6.94633 1.16964 8.06186
12 5.75 3.34174 2.74991 1.07587 9.49264 0.517074 6.52517 2.86309 4.15195 3.48887 4.03365 0.750664 3.08524 0.60785 3.20602 1.50225 2.12262 1.07393 9.2301 0.787346 9.73619
13 6.25 1.27502 3.81684 0.854807 11.6396 1.39984 10.0419 1.89396 5.73796 2.83367 6.40655 0.749779 3.71311 0.595201 3.70444 1.23058 3.15312 1.07323 11.9263 0.714194 11.5304
14 6.75 0.203031 4.01498 0.565122 13.295 1.90681 15.6289 1.45968 7.16359 1.26637 7.64338 0.999088 4.6889 0.740892 4.42805 0.830978 3.96472 1.05834 15.0273 0.875145 14.0946
15 7.25 0.140083 4.17269 0.673794 15.5719 0.960266 18.8746 0.579886 7.81691 0.249776 7.92477 1.2514 6.09879 1.07205 5.63589 0.724912 4.78146 1.02517 18.4923 1.05995 17.6772
16 7.75 0.702304 5.07613 0.934551 19.1803 0.877954 22.2654 0.118925 7.96999 0.0437013 7.98103 1.23563 7.68949 1.39592 7.43294 0.810297 5.8246 1.05653 22.5727 1.16713 22.1848
17 8.25 1.7932 7.69015 1.19194 24.3953 0.9315 26.3418 0.0476224 8.03946 0.016233 8.0047 1.02885 9.19033 1.36262 9.42069 0.908648 7.1501 1.04381 27.1407 1.18537 27.3723
18 8.75 1.0538 9.41805 1.20231 30.3125 0.918012 30.8609 0.24587 8.44292 0.115307 8.1939 1.00716 10.843 1.1181 11.2554 1.0031 8.79611 0.970839 31.9198 1.09524 32.7638
19 9.25 0.468988 10.2774 1.23042 37.0796 0.881373 35.7096 0.996399 10.27 0.75919 9.58604 0.98771 12.6542 0.89554 12.8975 0.970904 10.5765 0.924851 37.0076 0.971436 38.1079
20 9.75 0.808354 11.9231 1.06235 43.571 1.02679 41.9852 1.8762 14.0924 1.95696 13.5729 0.833548 14.3523 0.785792 14.4984 0.927275 12.4656 0.943117 42.7718 0.886386 43.5252
38000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.982316 0.319477 0.000612493 0.000199223
6 2.75 0 0 0 0 4.4334 2.15099 0 0 0 0 0 0 0 0 0 0 1.21321 0.908106 0.420372 0.204155
7 3.25 0 0 0 0 3.67356 4.63843 0 0 0 0 1.55972 0.352038 0.0637596 0.0143912 0 0 0.501742 1.24785 1.18175 1.00434
8 3.75 0 0 0.0699818 0.0630428 0.212627 4.83002 0 0 0 0 2.32906 1.05157 1.88333 0.580045 0.004122 0.00123834 1.52387 2.62093 1.34922 2.22005
