# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.281182 0.105125 8.51323e-05 3.1827e-05
6 2.75 0 0 0 0 1.68497 0.939762 0 0 0 0 0 0 0 0 0 0 1.07416 0.704236 0.278198 0.155193
7 3.25 0 0 0 0 5.59842 5.29757 0 0 0 0 0.501624 0.130154 0.0237916 0.00617298 0 0 0.929489 1.42775 1.42029 1.26074
8 3.75 0 0 0.0116171 0.0120306 0.623039 5.94288 0 0 0 0 2.61657 1.03358 1.53484 0.536108 0 0 1.68386 3.17192 1.71788 3.04013
9 4.25 0 0 2.80353 3.73987 0.0424436 5.99933 0.0576623 0.0255634 0.0111606 0.00494825 1.75826 1.81308 3.39654 2.04191 0.00539404 0.0023914 1.52671 5.20242 1.60601 5.17612
10 4.75 0 0 2.37626 7.68579 0.000406203 6 2.16882 1.22638 1.48633 0.827871 1.67319 2.73945 2.11637 3.21367 0.121724 0.0697843 1.06969 6.97912 1.36305 7.44011
11 5.25 5.61384e-05 3.79009e-05 0.311824 8.31821 0 6 4.37949 4.18792 4.98298 4.19755 1.35194 3.65369 0.898496 3.82126 0.751237 0.57781 0.909065 8.82337 1.08058 9.63229
12 5.75 0.932535 0.755808 0.38938 9.26542 0.00389952 6.00949 2.13912 5.92291 2.74446 6.42353 0.383405 3.96465 0.209038 3.99079 1.49334 1.78902 0.883291 10.9726 0.733606 11.4173
13 6.25 3.36676 3.9795 0.762289 11.4562 0.41482 7.20189 1.60916 7.46479 1.45472 7.81742 0.0697339 4.03147 0.0167816 4.00687 1.62842 3.34933 1.01534 13.8913 0.629174 13.2259
14 6.75 1.59853 5.76455 0.797433 14.1289 2.40807 15.2752 0.465594 7.98508 0.161604 7.99798 0.504286 4.59504 0.230984 4.265 1.16813 4.65475 0.941084 17.0463 0.973947 16.4912
15 7.25 0.180032 5.99645 1.10257 18.392 2.71813 25.7875 0.0115612 7.99998 0.0015682 8 1.71422 6.80491 1.52312 6.22854 0.67388 5.5235 0.945986 20.7048 1.03925 20.5104
16 7.75 0.00298552 6.00084 1.23658 23.8553 0.847632 29.5331 1.23533e-05 8 0 8 1.45378 8.94633 2.06208 9.26604 0.838127 6.75807 0.97763 25.025 1.00005 24.9296
17 8.25 0.275448 6.46026 1.15254 29.6251 0.116341 30.1156 8.86131e-05 8.00015 0 8 0.995265 10.6076 1.13874 11.1667 1.28527 8.90337 0.946172 29.7629 1.05979 30.2365
18 8.75 3.40096 12.8411 1.27419 36.8004 0.564945 33.2976 0.0259867 8.04894 0.000701038 8.00132 0.766018 12.0458 0.506679 12.118 1.6097 11.9256 1.04277 35.6365 1.07227 36.2762
19 9.25 1.8457 16.7109 0.974918 42.9355 1.60814 43.4203 0.341221 8.76489 0.114701 8.24197 0.778486 13.6792 0.622911 13.425 1.41412 14.8927 1.01621 42.0331 0.908388 41.994
20 9.75 0.502648 17.8817 0.88762 49.1413 1.66226 55.0451 1.7233 12.7821 1.40373 11.5141 0.917468 15.8179 0.983459 15.7175 0.999194 17.2219 0.779436 47.4838 0.74042 47.1719
9000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.304291 0.113078 6.79973e-05 2.52672e-05
6 2.75 0 0 0 0 1.78839 0.991399 0 0 0 0 0 0 0 0 0 0 1.07735 0.710335 0.270557 0.150021
7 3.25 0 0 0 0 5.423 5.18722 0 0 0 0 0.523583 0.13503 0.0252421 0.00651069 0 0 0.894039 1.40205 1.39238 1.2273
8 3.75 0 0 0.0110569 0.01138 0.698271 5.90611 0 0 0 0 2.59722 1.02636 1.51145 0.525226 0 0 1.68899 3.14096 1.72436 3.00264
9 4.25 0 0 2.73897 3.6314 0.0673941 5.99517 0.063021 0.0277719 0.0111195 0.00489942 1.76141 1.80254 3.38435 2.01657 0.0039042 0.00172085 1.5346 5.16968 1.61811 5.14173
10 4.75 0 0 2.39985 7.59245 0.00292806 6 2.03489 1.14765 1.41544 0.783852 1.63441 2.702 2.12078 3.18366 0.120902 0.0682551 1.07271 6.94065 1.36931 7.40237
11 5.25 6.50153e-05 4.37318e-05 0.370357 8.33903 0 6 4.5151 4.18246 5.00567 4.14845 1.3544 3.61237 0.911625 3.79641 0.739202 0.56513 0.903819 8.7632 1.0838 9.58782
12 5.75 1.09904 0.88536 0.390467 9.28316 0.00540788 6.01308 2.12594 5.89635 2.72392 6.34442 0.414875 3.94682 0.237553 3.98792 1.52917 1.79788 0.870299 10.8681 0.734521 11.3643
13 6.25 3.06808 3.80536 0.725724 11.3562 0.454214 7.31076 1.51976 7.34382 1.48337 7.75717 0.0901261 4.03264 0.0210226 4.00794 1.63034 3.35062 1.0212 13.7858 0.638365 13.1882
14 6.75 1.64901 5.63574 0.812083 14.0617 2.34231 15.1163 0.565021 7.97138 0.214776 7.99571 0.485079 4.57147 0.239573 4.27405 1.1065 4.57972 0.941554 16.9234 0.951537 16.3591
15 7.25 0.274038 5.98654 1.12654 18.3911 2.62656 25.2132 0.0221511 7.99975 0.00334783 8 1.70669 6.75836 1.46836 6.15559 0.674988 5.44465 0.963057 20.6254 1.0371 20.3458
16 7.75 0.00990227 6.00103 1.15148 23.4478 0.925277 29.2773 0.000169436 8 0 8 1.47067 8.91161 2.05603 9.16588 0.858681 6.70185 0.992433 24.9846 1.01424 24.8007
17 8.25 0.310181 6.51522 1.17863 29.3127 0.165474 30.1007 0.000247562 8.00041 0 8 0.971851 10.524 1.14796 11.0704 1.2871 8.83723 0.937173 29.6491 1.07102 30.1314
18 8.75 3.27064 12.6146 1.31563 36.6765 0.615997 33.5493 0.0290485 8.05462 0.00112672 8.0021 0.759193 11.9408 0.551497 12.0996 1.61069 11.8431 1.01771 35.3469 1.05232 36.023
19 9.25 1.84592 16.4615 0.983405 42.8277 1.52042 43.0621 0.346891 8.77805 0.129572 8.27232 0.816827 13.6443 0.638942 13.4321 1.40465 14.7725 1.01125 41.6738 0.908941 41.7098
20 9.75 0.553955 17.744 0.863133 48.826 1.57167 53.9873 1.71169 12.7441 1.43144 11.589 0.918181 15.7717 0.946496 15.6252 0.982734 17.0495 0.808167 47.2913 0.762692 47.0112
10000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.334684 0.123537 0.000136888 5.05345e-05
6 2.75 0 0 0 0 1.99899 1.10074 0 0 0 0 0 0 0 0 0 0 1.07834 0.717359 0.271446 0.149531
7 3.25 0 0 0 0 5.16616 5.07122 0 0 0 0 0.56498 0.144727 0.0216678 0.00555005 0 0 0.860727 1.37887 1.36188 1.19619
8 3.75 0 0 0.0131569 0.0134485 0.726336 5.81402 0 0 0 0 2.5612 1.01785 1.49531 0.515308 0 0 1.67862 3.09559 1.71214 2.94722
9 4.25 0 0 2.67136 3.52058 0.124058 5.97688 0.0506373 0.0221684 0.0104663 0.00458163 1.74219 1.78044 3.39571 2.00167 0.00240638 0.00105321 1.55595 5.13879 1.64611 5.1088
10 4.75 0 0 2.41077 7.47314 0.0137037 5.99934 1.89625 1.05882 1.36127 0.74873 1.62495 2.66873 2.09968 3.14947 0.116808 0.0649096 1.07544 6.90243 1.37945 7.37101
11 5.25 0.000574254 0.000383382 0.435227 8.34461 0.000347687 6.00003 4.59407 4.12612 5.00473 4.09029 1.33469 3.55985 0.914733 3.76021 0.738944 0.558292 0.886614 8.67835 1.08614 9.54657
12 5.75 1.2919 1.03411 0.406591 9.32113 0.0107614 6.02588 2.18773 5.87803 2.72821 6.27505 0.456675 3.92555 0.27412 3.9797 1.58416 1.82688 0.861017 10.7469 0.726498 11.2919
13 6.25 2.83871 3.71779 0.698687 11.3036 0.519944 7.50148 1.42598 7.22711 1.46937 7.66513 0.111847 4.03135 0.0315288 4.00952 1.59737 3.33806 1.02933 13.6683 0.649889 13.1364
14 6.75 1.53379 5.40901 0.796921 13.941 2.2643 14.9967 0.649942 7.9442 0.291593 7.98682 0.474076 4.55444 0.245114 4.27997 1.05255 4.49946 0.948574 16.8082 0.932937 16.2246
15 7.25 0.419876 5.94295 1.14283 18.3038 2.51358 24.595 0.0436335 7.99972 0.0101631 7.99975 1.69786 6.71553 1.42209 6.09008 0.67974 5.36462 0.971625 20.5183 1.02932 20.155
16 7.75 0.041207 6.00279 1.11904 23.1851 0.978498 28.8641 0.000193998 8 0.000174729 8 1.47888 8.86636 2.03136 9.04445 0.861752 6.61793 1.00866 24.9191 1.03138 24.655
17 8.25 0.385408 6.6374 1.15996 28.9186 0.239732 30.0491 0.000447769 8.00074 2.95979e-05 8.00005 0.955702 10.4414 1.16888 10.9708 1.29249 8.74799 0.938636 29.5597 1.08464 30.0174
18 8.75 3.06614 12.3174 1.35296 36.4409 0.686342 33.8659 0.0340575 8.06387 0.00179145 8.00337 0.751709 11.8348 0.590549 12.0654 1.60359 11.7207 0.991652 35.0746 1.04071 35.8051
19 9.25 1.87768 16.2043 1.00401 42.679 1.43748 42.7998 0.349542 8.788 0.155311 8.32508 0.854655 13.6053 0.666131 13.4454 1.42017 14.6627 0.997754 41.2756 0.898467 41.3889
20 9.75 0.582198 17.5433 0.847705 48.5308 1.45373 52.8379 1.74128 12.7956 1.45949 11.6841 0.916964 15.7158 0.901476 15.5202 0.971429 16.8985 0.836419 47.0507 0.776402 46.7497
11000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.370999 0.135706 0.000122198 4.47036e-05
6 2.75 0 0 0 0 2.23545 1.21982 0 0 0 0 0 0 0 0 0 0 1.0859 0.728323 0.272914 0.148981
7 3.25 0 0 0 0 4.9261 4.97207 0 0 0 0 0.620767 0.15758 0.0208728 0.00529981 0 0 0.82843 1.35936 1.31929 1.15388
8 3.75 0 0 0.0153326 0.0155345 0.712596 5.69435 0.000116687 3.93586e-05 0 0 2.53737 1.01484 1.44724 0.494251 0 0 1.6805 3.06262 1.67475 2.85133
9 4.25 0 0 2.62207 3.42719 0.183171 5.93263 0.0444356 0.0193178 0.0114774 0.00498178 1.69842 1.75166 3.381 1.96095 0.00382771 0.00165962 1.5538 5.08476 1.68575 5.04514
10 4.75 0 0 2.39146 7.31304 0.0381202 5.99455 1.81249 1.0013 1.28542 0.701397 1.59962 2.61828 2.12446 3.1119 0.124562 0.0691217 1.06241 6.8115 1.40759 7.3328
11 5.25 0.00147059 0.000970845 0.491532 8.2884 0.00265449 5.9998 4.56136 4.01963 4.91787 3.95563 1.32533 3.49526 0.928766 3.72647 0.737946 0.557435 0.881116 8.56063 1.09646 9.50938
12 5.75 1.49122 1.18343 0.441697 9.33966 0.0172273 6.0408 2.2671 5.81883 2.82695 6.19915 0.488646 3.88302 0.300777 3.96514 1.60516 1.83137 0.856151 10.599 0.724929 11.2354
13 6.25 2.63462 3.65199 0.691789 11.2851 0.551742 7.59256 1.35948 7.09341 1.47461 7.58171 0.152006 4.02551 0.0475663 4.00971 1.56649 3.30011 1.04402 13.5355 0.649132 13.0612
14 6.75 1.36891 5.14804 0.762315 13.7854 2.21127 14.8469 0.728653 7.89015 0.354719 7.96951 0.489301 4.56053 0.249886 4.28296 1.0115 4.40623 0.96836 16.7122 0.912238 16.0539
15 7.25 0.549414 5.84042 1.12195 18.0302 2.42175 24.0119 0.083406 7.99531 0.02315 7.99868 1.66597 6.66211 1.36757 6.00814 0.695205 5.28314 0.968673 20.378 1.01652 19.9008
16 7.75 0.111905 6.00147 1.15177 23.0091 1.00685 28.3655 0.00308501 7.99975 0.000914416 8 1.46405 8.77235 1.99891 8.8893 0.876896 6.54701 1.01824 24.7809 1.04488 24.4188
17 8.25 0.46288 6.75674 1.12623 28.5263 0.309877 29.8834 0.000636532 8.00079 3.54458e-05 8.00006 0.961753 10.3431 1.20145 10.8516 1.28648 8.64822 0.945186 29.4121 1.09913 29.8043
18 8.75 2.83636 11.9643 1.36176 36.0299 0.738187 33.9517 0.0343702 8.06391 0.00310147 8.00575 0.758686 11.7369 0.63304 12.0145 1.56852 11.5299 0.968473 34.7499 1.04691 35.5743
19 9.25 1.9125 15.8879 1.03579 42.4076 1.39229 42.5274 0.374843 8.83342 0.182706 8.38081 0.865199 13.5132 0.688542 13.4281 1.4273 14.4603 0.981646 40.7962 0.889456 41.0527
20 9.75 0.627515 17.3181 0.838466 48.1439 1.3602 51.8358 1.76249 12.8536 1.47585 11.7472 0.918183 15.6076 0.871566 15.4161 0.983922 16.7045 0.855046 46.6471 0.779758 46.3885
12000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.41975 0.151777 0.000125632 4.54325e-05
6 2.75 0 0 0 0 2.51119 1.35464 0 0 0 0 0 0 0 0 0 0 1.08559 0.737452 0.283596 0.153032
7 3.25 0 0 0 0 4.74039 4.92389 0 0 0 0 0.695991 0.174651 0.0187969 0.00471744 0 0 0.805982 1.3443 1.26796 1.10774
8 3.75 0 0 0.0226069 0.0226331 0.61642 5.54158 0 0 0 0 2.50092 1.00991 1.44605 0.487644 1.53669e-05 5.10204e-06 1.66199 3.00948 1.65529 2.76625
9 4.25 0 0 2.57314 3.3322 0.217355 5.82124 0.0425242 0.018234 0.0127614 0.0054723 1.65081 1.71784 3.33385 1.91733 0.00857031 0.00367493 1.55428 5.00909 1.69988 4.95313
10 4.75 0 0 2.34163 7.09352 0.0820359 5.95294 1.73965 0.949929 1.2591 0.679766 1.55581 2.55107 2.10954 3.04711 0.147733 0.0827675 1.04761 6.69223 1.42906 7.24907
11 5.25 0.00812424 0.00529592 0.562361 8.19667 0.0196951 5.99154 4.38715 3.81978 4.6751 3.73809 1.30668 3.40582 0.945981 3.66588 0.771327 0.587293 0.870682 8.40079 1.11693 9.44083
12 5.75 1.70803 1.34414 0.494388 9.35981 0.0308876 6.06418 2.37238 5.68092 2.97571 6.07248 0.532553 3.82359 0.346502 3.93767 1.571 1.81983 0.868619 10.4452 0.726236 11.1501
13 6.25 2.53178 3.68904 0.692138 11.2838 0.581951 7.6821 1.40097 6.97928 1.52749 7.48809 0.206907 4.0153 0.0751763 4.00731 1.54855 3.2551 1.04886 13.3615 0.648155 12.9523
14 6.75 1.10764 4.88572 0.720978 13.6214 2.19424 14.7979 0.759673 7.80045 0.404558 7.92537 0.529357 4.58745 0.25797 4.28612 0.977155 4.31137 0.995248 16.5889 0.894287 15.8524
15 7.25 0.574234 5.6014 1.0789 17.6567 2.29055 23.3672 0.138691 7.97332 0.0513581 7.98937 1.59765 6.57978 1.32301 5.93595 0.712456 5.19975 0.95849 20.1745 1.00781 19.6225
16 7.75 0.242271 5.94613 1.20544 22.8078 1.0178 27.7178 0.016314 7.99654 0.00554884 7.99726 1.4439 8.6371 1.93878 8.6985 0.903258 6.48675 1.01715 24.5223 1.0507 24.1137
17 8.25 0.631482 6.96456 1.10431 28.1555 0.385177 29.583 0.0034896 8.00216 0.00170773 8.00001 0.97447 10.2104 1.23812 10.6974 1.24437 8.49589 0.964486 29.1938 1.1185 29.5312
18 8.75 2.53446 11.5646 1.31064 35.2948 0.792293 33.8993 0.049787 8.09256 0.00734668 8.01334 0.801557 11.666 0.688026 11.9468 1.52453 11.2647 0.962923 34.4401 1.0612 35.3128
19 9.25 1.89625 15.4105 1.10192 42.0019 1.36307 42.1986 0.447046 8.99968 0.227703 8.47534 0.855485 13.4023 0.710789 13.3893 1.41491 14.1364 0.960674 40.2894 0.884189 40.6963
20 9.75 0.725712 17.0452 0.856302 47.7925 1.27976 50.856 1.74343 12.9308 1.49878 11.8548 0.897669 15.4264 0.850218 15.3064 1.02481 16.447 0.859126 46.1008 0.771845 45.9174
13000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.480282 0.171538 0.000223983 7.9932e-05
6 2.75 0 0 0 0 2.77119 1.47665 0 0 0 0 0 0 0 0 0 0 1.09791 0.756624 0.309954 0.165252
7 3.25 0 0 0 0 4.62597 4.91722 0 0 0 0 0.800323 0.19837 0.0237184 0.00587974 0 0 0.766173 1.32648 1.24782 1.09332
8 3.75 0 0 0.0320204 0.0316701 0.508112 5.42023 0 0 0 0 2.46444 1.0114 1.51512 0.50571 9.67742e-05 3.207e-05 1.64188 2.95149 1.63367 2.7102
9 4.25 0 0 2.55844 3.28213 0.199336 5.67358 0.0479254 0.0203032 0.0183009 0.00775 1.56198 1.67312 3.26404 1.88838 0.0160702 0.00683673 1.54066 4.90941 1.67928 4.84424
10 4.75 0 0 2.24977 6.85193 0.113862 5.85426 1.71918 0.929769 1.26971 0.679455 1.53117 2.48316 2.03131 2.96297 0.200048 0.112626 1.03143 6.54635 1.43836 7.12693
11 5.25 0.034775 0.0224286 0.620847 8.05501 0.0485259 5.94827 4.07616 3.56375 4.38781 3.51476 1.28303 3.31216 0.953096 3.57881 0.816762 0.640292 0.871508 8.2357 1.13424 9.3255
12 5.75 1.90068 1.49414 0.557649 9.35099 0.0647759 6.09876 2.49355 5.49612 3.07976 5.90143 0.565664 3.75051 0.380893 3.87399 1.53339 1.82875 0.890572 10.3061 0.727925 11.0179
13 6.25 2.51521 3.79527 0.715906 11.3166 0.651401 7.8877 1.51345 6.88158 1.58106 7.3488 0.258281 3.98691 0.124887 3.98826 1.49914 3.20127 1.05534 13.2046 0.657445 12.8236
14 6.75 0.851226 4.70372 0.692365 13.5341 2.17973 14.8702 0.761288 7.69442 0.452954 7.83245 0.582326 4.60862 0.298378 4.30682 0.967615 4.23447 1.00213 16.4147 0.891794 15.6803
15 7.25 0.501257 5.32083 1.03045 17.3412 2.14758 22.8065 0.178982 7.91485 0.0948944 7.94928 1.53601 6.50071 1.3031 5.91196 0.747413 5.155 0.948665 19.9204 1.00709 19.4018
16 7.75 0.355746 5.82102 1.2338 22.5493 0.981851 26.9525 0.0403045 7.97153 0.0245917 7.98385 1.40675 8.48072 1.85783 8.52682 0.916192 6.44453 1.01862 24.2214 1.05333 23.8493
17 8.25 0.847701 7.17175 1.09782 27.8006 0.463616 29.1702 0.017376 7.99922 0.00789115 7.9964 1.00849 10.089 1.25747 10.5322 1.20809 8.37132 0.992075 28.9679 1.12341 29.2242
18 8.75 2.2981 11.2918 1.25798 34.5696 0.84764 33.732 0.0761178 8.13569 0.0176981 8.02813 0.857577 11.6274 0.733752 11.8485 1.44231 10.9589 0.972204 34.2 1.07049 34.9854
19 9.25 1.77291 14.8436 1.14124 41.4315 1.35606 41.8877 0.523445 9.18488 0.290261 8.60996 0.850296 13.332 0.735241 13.3225 1.38489 13.7354 0.950499 39.9166 0.887606 40.3237
20 9.75 0.825064 16.6799 0.898086 47.4305 1.22969 50.1046 1.75018 13.0831 1.52873 12.0149 0.856868 15.2406 0.838717 15.1906 1.05547 16.0862 0.848434 45.5859 0.771648 45.4798
14000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53923 0.190181 0.000420909 0.000148445
6 2.75 0 0 0 0 2.94396 1.54895 0 0 0 0 0 0 0 0 0 0 1.10963 0.774035 0.325634 0.171482
7 3.25 0 0 0 0 4.59243 4.92129 0 0 0 0 0.894799 0.219013 0.02801 0.00685423 0 0 0.740918 1.31808 1.24805 1.08796
8 3.75 0 0 0.0359802 0.0351433 0.446395 5.35754 0 0 0 0 2.45354 1.01817 1.55918 0.514705 0.000286943 9.32945e-05 1.63468 2.91543 1.6029 2.65429
9 4.25 0 0 2.56527 3.25305 0.174013 5.57591 0.0550341 0.0230117 0.0209903 0.00877915 1.48056 1.6374 3.23269 1.86677 0.0263897 0.0111261 1.51548 4.81699 1.67283 4.75323
10 4.75 0.000932867 0.000485423 2.17219 6.65595 0.112487 5.75217 1.7072 0.914724 1.27694 0.675744 1.5188 2.43074 1.97858 2.9002 0.246161 0.139685 1.00139 6.38615 1.44162 7.01213
11 5.25 0.0876646 0.0563324 0.651395 7.90233 0.0647753 5.87611 3.85994 3.3773 4.14598 3.3208 1.24524 3.22519 0.933463 3.49571 0.850777 0.682407 0.882844 8.0758 1.144 9.20156
12 5.75 1.99742 1.58348 0.608913 9.29964 0.101 6.10789 2.51401 5.3009 3.14025 5.72357 0.580626 3.66944 0.393424 3.79675 1.49869 1.82915 0.918403 10.184 0.731289 10.8802
13 6.25 2.50222 3.8437 0.746981 11.3248 0.691545 7.98316 1.59803 6.7454 1.65699 7.22133 0.305505 3.94556 0.162275 3.94342 1.46141 3.15024 1.05558 13.0464 0.657266 12.6626
14 6.75 0.765548 4.65031 0.671532 13.4482 2.18729 14.9012 0.781551 7.56934 0.478454 7.72572 0.633624 4.6135 0.339822 4.30164 0.99993 4.20437 1.00921 16.2383 0.893303 15.488
15 7.25 0.435369 5.1794 0.992187 17.0674 2.07136 22.4585 0.20982 7.82446 0.126245 7.87922 1.49687 6.43399 1.30064 5.88346 0.765162 5.13491 0.9429 19.6784 1.01685 19.1979
16 7.75 0.374754 5.69981 1.24604 22.2607 0.941861 26.3852 0.0712935 7.92349 0.046508 7.94383 1.37693 8.34743 1.81685 8.40821 0.918874 6.41184 1.01778 23.9215 1.05767 23.6072
17 8.25 0.905061 7.12383 1.11425 27.523 0.501071 28.7521 0.043409 7.9918 0.0229273 7.97992 1.03303 9.97409 1.25819 10.3894 1.16271 8.24268 1.00557 28.6717 1.12367 28.9153
18 8.75 2.23059 11.072 1.20597 33.9298 0.851533 33.277 0.107484 8.18211 0.0428448 8.05576 0.883742 11.5394 0.762528 11.74 1.38377 10.6938 0.985317 33.9074 1.08228 34.6662
19 9.25 1.70851 14.4514 1.14532 40.7293 1.37941 41.468 0.593063 9.35587 0.33443 8.71765 0.849849 13.2215 0.744754 13.2141 1.35172 13.3695 0.951176 39.5557 0.893775 39.9735
20 9.75 0.848635 16.3163 0.947115 46.9761 1.22852 49.573 1.72305 13.1451 1.52725 12.0762 0.846074 15.0822 0.842479 15.0669 1.07446 15.7324 0.844614 45.1279 0.770082 45.054
15000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.575339 0.200966 0.000365222 0.000127551
6 2.75 0 0 0 0 3.05917 1.59418 0 0 0 0 0 0 0 0 0 0 1.13076 0.79024 0.336088 0.175273
7 3.25 0 0 0 0 4.56974 4.91777 0 0 0 0 0.957019 0.231991 0.0327567 0.00793999 0 0 0.710573 1.30706 1.26477 1.09513
8 3.75 0 0 0.0399529 0.038656 0.42331 5.32748 0 0 0 0 2.43589 1.01784 1.63778 0.536284 0.000618738 0.000199708 1.6225 2.87738 1.60391 2.64742
9 4.25 0 0 2.53683 3.19047 0.149098 5.51279 0.0627037 0.025973 0.025009 0.0103564 1.43259 1.6113 3.19429 1.85948 0.0333549 0.0140138 1.5032 4.74542 1.6576 4.70736
10 4.75 0.00284678 0.00147376 2.16229 6.5454 0.102457 5.67181 1.69754 0.904148 1.32698 0.696819 1.50186 2.38824 1.92494 2.85532 0.271428 0.154421 0.988927 6.28021 1.42837 6.92412
11 5.25 0.148107 0.0949402 0.6637 7.80312 0.0828969 5.82893 3.71866 3.25388 3.98824 3.21688 1.24243 3.17327 0.903452 3.42618 0.891673 0.71782 0.89461 7.97597 1.1391 9.08337
12 5.75 2.02379 1.62753 0.63177 9.23913 0.132643 6.1304 2.51519 5.15999 3.12067 5.58184 0.586545 3.61776 0.399419 3.72886 1.48116 1.84034 0.938798 10.1103 0.730078 10.7432
13 6.25 2.50832 3.87155 0.769969 11.3066 0.703987 8.02115 1.65861 6.64484 1.68514 7.09049 0.334109 3.91686 0.195243 3.90363 1.42202 3.11345 1.05592 12.9464 0.661849 12.5209
14 6.75 0.727966 4.63117 0.678089 13.4302 2.18062 14.8522 0.780592 7.45991 0.509505 7.62249 0.664547 4.61075 0.375629 4.29584 1.03091 4.18991 1.00359 16.0902 0.907922 15.3649
15 7.25 0.389609 5.10016 0.964054 16.9131 2.05162 22.2659 0.24825 7.75892 0.153554 7.80742 1.45867 6.3678 1.30812 5.87152 0.794092 5.14635 0.935664 19.4713 1.02449 19.067
16 7.75 0.387359 5.63285 1.23851 22.0258 0.920548 26.0669 0.0957526 7.89069 0.061158 7.89159 1.36306 8.24387 1.7774 8.31787 0.913379 6.40345 1.02105 23.6873 1.06219 23.4528
17 8.25 0.939345 7.09673 1.11702 27.2507 0.517829 28.4896 0.0556653 7.97747 0.0407111 7.95506 1.05377 9.88727 1.26549 10.2914 1.13886 8.17965 1.01328 28.4281 1.12137 28.6994
18 8.75 2.17118 10.903 1.20064 33.568 0.847839 32.9517 0.14238 8.22722 0.0685536 8.07529 0.908572 11.4811 0.77823 11.6567 1.33012 10.5132 0.998583 33.6835 1.08139 34.3907
19 9.25 1.67858 14.1914 1.13772 40.2578 1.38299 41.0857 0.626269 9.45494 0.377959 8.81623 0.846055 13.1398 0.744362 13.116 1.31586 13.0929 0.955438 39.3027 0.901067 39.6902
